COBERTURA;ID_ENTIDAD;ID_MUNICIPIO;ANIO;MES;ID_HORA;ID_MINUTO;ID_DIA;DIASEMANA;URBANA;SUBURBANA;TIPACCID;AUTOMOVIL;CAMPASAJ;MICROBUS;PASCAMION;OMNIBUS;TRANVIA;CAMIONETA;CAMION;TRACTOR;FERROCARRI;MOTOCICLET;BICICLETA;OTROVEHIC;CAUSAACCI;CAPAROD;SEXO;ALIENTO;CINTURON;ID_EDAD;CONDMUERTO;CONDHERIDO;PASAMUERTO;PASAHERIDO;PEATMUERTO;PEATHERIDO;CICLMUERTO;CICLHERIDO;OTROMUERTO;OTROHERIDO;NEMUERTO;NEHERIDO;CLASACC;ESTATUS
Municipal;9;6;2018;12;14;30;20;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;56;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;6;2018;12;14;11;26;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;18;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;11;2018;12;18;30;2;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;11;2018;12;19;35;30;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;2;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;16;2018;12;13;5;2;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;30;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;1;30;3;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;25;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;12;30;3;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;29;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;13;44;3;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;1;0;4;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;23;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;10;0;4;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;29;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;8;34;5;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;15;16;5;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;21;43;6;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;8;30;8;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;10;37;8;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;8;52;10;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;50;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;17;14;10;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;34;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;19;23;10;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;17;4;11;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;3;0;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Sí;Se ignora;31;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;4;20;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;9;0;14;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;2;0;16;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;4;45;19;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;42;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;4;20;21;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;22;56;21;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;3;30;22;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;4;0;22;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;52;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;12;5;10;25;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;12;3;10;2;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;12;19;40;2;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;22;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;13;15;5;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;8;0;7;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;35;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;9;0;11;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;50;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;15;20;11;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;44;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;22;15;11;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;42;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;9;40;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;48;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;16;30;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;49;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;16;40;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;45;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;15;0;13;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;42;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;12;0;15;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;70;0;0;0;0;0;2;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;15;15;18;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;22;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;7;25;19;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;53;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;8;46;19;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;47;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;21;0;19;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;52;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;4;37;21;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;23;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;16;38;21;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;45;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;18;33;21;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;32;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;7;30;22;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Sí;Se ignora;34;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;21;20;23;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);0;0;0;0;0;1;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;54;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;20;31;24;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;60;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;17;2018;12;18;0;25;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;46;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;10;50;28;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;26;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;12;0;28;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;20;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;15;10;28;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;0;0;0;0;1;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;49;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;12;12;15;30;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;2;2018;12;4;30;1;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;43;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;2;2018;12;7;30;1;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;24;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;2;2018;12;8;45;4;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;66;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;2;2018;12;20;40;9;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Otra;Pavimentada;Mujer;No;Sí;51;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;2;2018;12;3;30;25;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;53;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;4;2018;12;20;0;9;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;46;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;7;0;3;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;0;1;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;19;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;19;30;3;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;33;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;6;20;4;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;33;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;21;30;4;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;30;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;12;45;5;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;45;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;6;0;6;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;43;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;18;35;7;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;0;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;52;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;2;40;8;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;0;0;0;0;0;0;0;0;0;0;0;0;1;Conductor;Pavimentada;Hombre;No;Sí;35;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;19;30;8;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;0;0;0;0;1;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;58;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;15;30;10;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;34;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;11;30;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;44;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;15;0;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;46;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;16;30;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;25;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;17;20;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;0;0;0;0;1;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;43;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;21;30;12;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;30;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;2;30;15;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;40;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;20;20;16;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;41;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;7;20;17;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;37;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;8;17;17;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;37;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;10;0;17;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;36;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;6;0;18;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;43;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;10;30;18;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;28;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;16;0;18;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;31;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;15;40;19;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;46;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;16;0;20;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;1;0;0;Otra;Pavimentada;Hombre;No;No;21;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;12;19;30;20;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;32;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
